292,18230+0544,44,3,18.3840,5.7380,0.0000,590,732,515,520,15776.6030,15832.9690,16010.8520,15727.2930,15180.5900,14697.2550,13441.3200,12942.7970,11659.6990,11308.3750,10804.9820,9636.6650,9624.0540,9389.2750,9410.9910,8548.9450,8748.5730,8926.0310,8335.9720,8809.2840,9513.4310,8405.5370,8740.5240,8519.9590,8331.9200,7523.3667,7241.3840,7096.2036,6875.8374,6532.4243,5508.6590,5493.5410,5086.9766,5189.8804,4215.8170,3718.7407,3852.5030,3317.8748,3090.9836,2976.9504,2803.1090,3046.4136,2751.2454,2842.4521,8629.4380,8244.5260,7710.8965,6679.8050,5705.1357,4822.7876,3942.1550,3283.7656,2839.0710,2555.0762,2375.3665,2368.3220,2219.3923,2226.0325,1781.3641,1892.2921,1688.6722,1426.9321,1587.4454,1494.9534,1421.2687,1298.0106,1008.9320,1118.1729,1295.7969,1061.4297,1080.0729,951.6998,972.0567,901.8112,903.3669,918.6006,1038.1166,798.6359,743.7844,834.2433,741.7855,567.2725,584.2267,690.0770,672.8434,672.7064,638.3803,446.7800,568.0223,448.2240,615.6253,536.8577,509.3766
293,18239-0655,43,3,18.3990,-6.9320,0.0000,384,391,135,205,13411.2930,13359.0970,13776.1780,13879.9350,13046.5980,12792.2740,12124.9960,11218.0330,10690.8230,10079.8700,9483.3580,8964.8210,8674.4250,8408.5800,7916.0415,7654.5320,7814.6480,7709.0864,7632.4053,7688.5660,7932.4370,7773.4595,7689.5670,7585.4610,7380.2837,7410.4660,7065.2314,7028.9976,6715.5317,6523.3580,6147.8080,5923.8706,5543.9910,5283.9590,4924.2974,4717.6914,4461.9940,4327.5870,4185.9610,4025.5650,3852.1753,3762.5332,3714.7660,3600.5796,7734.1846,7468.1880,7229.7360,6705.4893,5921.4290,5277.5117,4653.8850,4277.2383,3728.8303,3583.3354,3417.6821,3288.1802,3011.4480,2902.2576,2741.1294,2649.3518,2400.2263,2380.7214,2224.0800,2182.9860,2082.7236,1846.7648,1870.7395,1828.3229,1738.2844,1668.4868,1588.6064,1536.1850,1499.6703,1367.8795,1337.1840,1344.0507,1242.6453,1262.5474,1182.8383,1132.0254,1177.9729,1075.2145,1047.5568,1021.3585,1094.8058,964.6771,938.5247,965.8119,913.6979,969.8912,964.0093,880.1694,776.1270
294,18240+2326,42,3,18.4000,23.4480,0.0000,131,145,56,78,12395.5410,12259.4530,12329.4580,12272.5540,11856.2720,11417.3790,10943.3090,10594.9050,9975.0820,9653.0800,9287.1040,9029.2000,8903.2450,8455.6050,8121.0640,7961.1950,7856.6216,7887.7646,7768.1190,7705.0250,7747.4893,7611.5190,7571.0540,7490.3813,7250.1230,7159.4023,6907.8410,6844.7720,6591.9585,6510.0460,6304.9893,6093.6514,5775.5044,5506.3677,5173.1465,4944.2250,4786.9326,4475.0796,4272.5527,4225.8477,4053.4834,3986.6758,3901.0210,3837.9863,7874.0024,7410.6950,7107.0080,6830.9920,6034.7680,5423.2876,4823.1377,4328.5610,3957.1494,3745.3438,3538.5790,3423.5613,3231.9045,3061.6226,2924.0244,2835.4450,2711.6917,2511.2961,2439.0840,2339.2354,2228.0867,2115.6895,2034.7156,1978.8815,1921.7982,1843.3600,1772.4680,1692.7865,1682.2247,1607.5823,1541.7420,1509.8353,1467.8818,1432.2166,1382.7336,1299.3273,1334.0468,1324.7897,1231.3451,1258.5387,1250.5515,1187.2781,1165.4767,1170.0679,1144.5045,1103.8656,1080.8228,1050.2438,941.7590
295,18257-1000,39,0,18.4290,-10.0040,0.0000,670,713,377,445,25896.0470,25140.3260,22664.3320,17620.3950,13824.3890,9761.6340,6735.5800,4932.4375,3710.1987,2290.6785,865.6380,971.9910,1350.7448,528.9061,652.0377,844.6796,1545.9515,1741.4303,1180.9852,1004.1009,1146.8520,1159.0023,1096.1373,919.3442,1020.4968,1143.9020,2312.3179,2691.4524,3201.2270,4013.9565,4848.9370,5711.7266,6307.7256,6853.7140,7018.9624,7501.0576,8074.8823,7962.2515,8141.4526,8715.3170,8113.5810,8220.5610,8280.3050,8854.2190,797.2306,1989.0875,2647.5376,3717.5007,5201.7393,6391.5360,6814.4060,7262.4220,7018.5300,6938.7270,6620.0160,6393.1196,6533.1733,6425.9644,5854.7056,5258.5130,4745.7695,4430.4233,4123.4810,4058.3955,3818.2788,3906.1692,3479.9573,3556.8398,3325.2780,3046.5190,2906.7668,3028.3088,3110.9858,2907.4430,2701.1614,3128.5825,2813.9890,3230.3682,3471.6910,3134.9680,3615.3720,3187.0002,2983.7780,3444.8213,3714.1267,3344.2380,3591.3662,3649.5344,3688.2740,3451.8958,3285.0230,3198.7722,2484.4382
296,18267-0606,13,4,18.4460,-6.1110,0.0000,974,973,412,535,10423.4460,10483.6870,10764.3110,10869.1080,10748.7030,10498.2340,10017.7450,9597.4700,8995.3470,8449.8250,8039.1826,8076.5356,7624.9478,7272.1104,7268.5170,6830.1743,6975.9126,6924.1470,6751.9517,6420.7900,6532.8066,6467.7930,6090.8670,6329.3340,6270.3400,6024.6826,5968.0970,5928.3720,5565.8965,5541.8267,5736.9375,5520.1810,5270.9080,5597.2860,5364.8735,4878.3555,4883.1870,5059.0290,4809.7550,4860.3496,4810.9883,4797.7554,4562.9326,4576.1940,6868.7905,6149.9507,5862.4080,5786.9660,5440.6930,5401.6357,5073.6597,4948.1090,4682.9540,4378.1480,4176.9937,4162.5825,3972.4165,3911.1800,3575.4285,3603.4350,3497.8220,3368.1800,3460.1787,3237.9080,3016.8887,2970.5366,2957.9485,3036.9282,2842.5740,2920.4272,2697.2444,2701.7085,2724.2715,2798.6514,2453.9697,2524.7979,2577.5933,2311.2795,2442.4090,2319.4595,2375.9758,2163.9607,2203.6672,2286.7512,2078.4200,1876.1327,1973.7355,2159.2730,1905.2649,1736.7821,1761.0046,1697.3335,1444.6067
297,18273-0738,31,0,18.4570,-7.6490,0.0000,1162,1288,884,978,10236.3960,10307.5300,10906.5640,11520.0920,11189.4160,10954.4260,10636.9930,10512.1510,9351.4090,7919.6216,7254.0537,6579.3710,6746.8680,5924.2886,5679.3257,5641.3354,5678.0390,5704.3020,5624.5176,5978.2780,6370.0520,6000.9280,6020.8150,5942.5030,5970.3076,5958.8467,6191.0170,6365.5874,6328.0117,6019.3564,5676.6724,5936.4673,5583.3510,5350.7480,5377.4814,5518.1800,5010.6016,4947.0280,4908.3550,4770.1660,4734.1494,4154.6294,4258.7827,4197.9320,6066.5576,5936.9250,5908.2715,6364.3247,5838.2227,5587.2563,5428.0610,4621.9663,4785.1187,4382.5605,3932.9229,3956.1475,3961.0960,3634.7512,3765.5410,3790.2976,3619.9580,3667.0732,3416.9324,3716.9020,3671.1533,3326.8337,3312.5916,3475.1920,3475.4240,3084.0916,2760.8923,3012.6768,3174.1213,3232.1274,2982.3828,2840.0574,3067.0903,2634.0635,2406.6802,2371.8435,2479.7844,2430.5837,2397.1206,2338.7920,2255.5986,2096.4620,2046.0477,1859.4436,2048.7370,2135.8918,1898.2600,1925.2012,1942.9894
298,18276+8236,28,4,18.4600,82.6150,0.0000,1276,1511,779,836,7390.1123,7454.1997,7397.7354,7372.7666,7389.7124,7749.6980,8220.1455,8917.3310,9329.9140,10771.2480,12045.7320,11951.8070,12767.3530,12827.1830,12430.9340,11912.5300,11769.8880,11147.2990,10627.6520,10509.0980,9985.1270,9640.1150,9087.9580,8711.7705,8176.1360,7777.7080,7349.5244,7080.9106,6394.9300,6373.8860,5725.2810,5441.9600,5049.8610,4769.6157,4647.4307,4267.3910,4091.6255,3804.0957,3963.8300,3689.7960,3579.7810,3550.3025,3143.6965,3352.8110,10561.0140,9213.6520,7927.5044,6897.8516,5549.2524,4564.4690,4125.3687,3359.8506,3020.7449,3060.3442,2840.5986,2492.6924,2556.2776,2385.8535,2090.2415,2310.4692,2263.8828,2189.0046,2290.0657,2350.9053,2240.3340,2073.1401,2099.7700,2120.4610,2190.3700,1963.6392,1766.7443,1777.0860,1951.4315,1796.3373,1685.9840,1748.5760,1660.6191,1299.8685,1475.8085,1435.6027,1301.4943,1309.0226,1262.8981,1361.3905,1122.9838,1222.9932,1018.8995,938.5515,968.5316,786.8351,1104.5550,866.2317,762.0873
299,18276-4717,44,0,18.4600,-47.2970,0.0000,284,298,140,139,16465.5200,16059.7890,15737.1520,15183.9390,14679.9100,13891.0480,12556.2430,12050.5480,11534.6890,10581.3990,10090.9880,9675.1875,9640.8800,9155.5770,8710.9730,8522.3950,8593.2330,8521.6560,8612.8510,8678.6190,8722.3520,8939.0280,8882.7340,8721.3240,8191.9960,7900.0405,7375.8060,7307.6646,6917.3813,6657.6563,6187.6920,5409.1504,4571.2700,4453.9790,4257.0020,4010.8590,3525.6538,3647.4395,3379.2627,3221.2964,3117.5886,3091.8760,3020.3872,2772.5693,8718.6230,8428.7470,7821.8115,6924.9440,5716.1030,4597.1220,3866.4090,3347.6316,3027.2263,2800.0728,2550.8765,2444.1008,2276.2869,2137.2954,2003.3896,1908.4796,1815.2644,1676.2701,1637.3097,1593.2622,1498.3491,1422.0860,1332.2585,1300.0774,1259.4183,1249.2778,1115.3655,1057.7502,1110.3418,1023.9023,995.1094,913.7557,866.3116,901.9465,817.2007,829.0981,746.0472,730.8160,724.0621,757.9997,732.5947,691.9299,656.3514,630.9457,666.5776,744.5967,576.7684,585.2717,547.9963
300,18280-5639,22,2,18.4680,-56.6530,0.0000,423,400,189,221,14505.0990,13325.0920,12349.4270,11453.9740,11424.3840,11076.8850,10479.5970,10454.5040,10261.3690,10502.6760,10592.5930,10323.7330,10325.8300,10220.4380,10051.4580,9669.0270,9374.3860,9253.8220,8433.8830,8445.0020,8581.7580,7954.0480,7893.9990,7525.1313,7103.2764,6923.6196,6645.5625,6667.2270,6322.5530,5738.6960,5646.8120,5385.3800,5167.8433,4871.5854,4741.8394,4674.1530,4788.1167,4582.6685,4360.5654,4215.6600,4306.9020,3989.4192,3945.9268,4008.3955,8119.7190,7707.9490,6740.6753,6120.1045,5581.3210,5030.4680,4658.2764,4246.7607,3962.4336,3566.1162,3221.2947,3041.5002,2739.1133,2636.5679,2494.6853,2407.3193,2280.6133,2117.5950,1980.3278,1914.2250,1931.3953,1838.0746,1791.6951,1757.4397,1726.2247,1663.2330,1536.6744,1472.1925,1586.3479,1461.3369,1402.9423,1370.2917,1299.8070,1256.5792,1264.8291,1229.1880,1101.2150,1021.6910,1093.5533,1116.9823,986.0131,812.6655,843.6854,856.5469,704.4130,773.2977,666.5903,667.3674,636.3611
301,18281+2149,25,2,18.4690,21.8310,0.0000,1970,2105,1126,1299,5908.6910,5700.9510,6318.2860,7349.2790,6867.8590,7509.2324,8042.4000,7834.0010,8209.2140,8506.5270,7649.7666,8450.6140,8374.5460,8618.9890,7965.9420,7940.8770,7851.9720,7588.7915,7748.9660,7718.6235,7858.2900,7693.7554,7511.9260,7332.2876,7132.1064,7311.9634,6450.3213,6285.9404,6014.3945,5620.5313,6027.8613,4659.6396,4611.2070,4952.5540,4385.5600,4644.6606,4287.7407,4224.2410,4103.3750,4045.3213,4561.0957,3778.7680,3757.5696,3764.5352,7703.6720,7211.6170,6590.9287,5828.5957,5323.0240,4991.9160,4507.2090,4285.7227,4152.0503,4227.4463,4022.5369,4002.8623,3976.7825,3922.6416,4023.4023,4090.6794,4216.4920,3819.4482,3841.4614,3964.2263,3735.1843,3496.4556,3628.0537,3715.3160,3725.7583,3750.3242,3354.8613,3564.6545,3697.6223,3595.6924,3075.8930,3344.3125,3355.0972,3092.0020,2890.6538,3035.7922,2621.2256,2527.1600,2653.9902,3008.2092,2968.3665,2156.6120,2349.5989,2511.2156,2527.7810,2215.2420,2436.4812,2146.7266,1945.7734
302,18301-0656,42,0,18.5020,-6.9340,0.0000,1604,1473,757,809,11660.1970,12699.0360,12127.8320,11622.7850,10887.2210,10383.4900,9962.5090,9583.6150,8942.6010,9328.6170,8881.7420,8130.5913,8697.1450,8524.1860,8159.9097,7795.5860,9584.8140,8512.5660,8502.0160,8640.5180,8571.1490,8051.4440,7641.6377,7584.2065,6799.3315,6713.2173,7310.8003,6828.5380,6529.9824,6097.3604,5661.6973,5980.5225,6010.1655,5669.3020,5239.5615,5695.3315,5110.4230,4441.1530,4839.6274,4433.8660,4290.1313,3590.6567,3504.1108,3827.1812,8039.7427,7793.2850,7033.3620,6275.0220,6081.5080,5362.4595,4953.7085,4492.3022,4175.5234,3354.2769,3533.0686,3382.0840,3076.0180,2444.6895,2759.1724,2906.5208,2859.6230,2999.5012,2627.3608,2490.1860,2484.0590,2440.3062,2483.9248,2569.7344,2048.6401,2148.0450,1875.4828,1804.7460,1770.1719,1697.9646,1853.1821,1437.6355,1544.6930,1587.0066,1459.1547,1432.2198,1289.3358,1364.8375,1276.1968,1220.7004,1273.6493,1040.4672,1058.8011,988.2917,1149.7195,1133.4481,1050.9224,1003.0449,825.6597
303,18303-0519,23,0,18.5060,-5.3280,0.0000,1124,1211,677,631,8235.3820,8613.4610,8729.5390,8931.2160,9309.4460,9576.1840,9103.3620,9214.2440,9355.4830,9381.9710,9183.2540,8558.9980,7984.5835,8332.8000,7767.1010,7447.2360,7491.2393,7520.1040,7506.7583,7451.2017,7390.2490,7343.3916,7030.1680,6841.4900,6807.6807,6826.9463,6551.6875,6385.8145,6058.6064,6266.3506,5918.5967,5576.2695,5477.6010,5563.0327,5057.2285,4862.2200,4844.8135,4541.5400,4294.5860,4434.2280,4060.5994,3990.1838,3879.7112,3698.8618,7529.4600,7142.2886,6777.8040,6320.1430,5713.0010,5172.9556,4754.1550,4427.3623,4139.5225,3768.2705,3539.9302,3656.9983,3484.9165,3332.3027,3440.6392,3557.6174,3424.4340,3359.4526,3425.4805,3435.1824,3415.6313,3406.8933,3229.2131,3116.4912,3123.9540,3012.2888,2955.8376,2987.0867,2639.3196,2626.1484,2699.5964,2500.1510,2424.1423,2327.5496,2575.3005,2621.6287,2251.0427,2202.0608,2140.0762,2227.5198,2198.0059,1790.5625,1664.6582,1998.9663,2050.6384,1960.4476,1674.2511,1697.7488,1685.5059
304,18306+3657,4,4,18.5100,36.9600,0.0000,574,647,280,303,17299.8930,16730.0600,16083.5600,16419.1450,17477.0350,18495.6350,18211.5160,17742.4650,16431.1880,15360.0490,13974.0880,12596.0420,11961.9260,10963.7810,10396.6550,9760.6870,9227.0890,8972.9710,8362.6875,8423.5070,7956.9443,7791.5060,7291.5450,7102.5440,6846.6606,6533.7290,6130.2964,5813.4770,5327.4336,4918.1626,4699.8037,4133.1370,3617.6572,3326.5420,3261.7573,2895.8960,2573.3455,2447.6074,2266.7817,2294.5760,2204.3080,1840.5095,2063.1746,1972.9498,8255.3040,7348.6113,6495.1035,5425.1665,4197.8340,3338.5460,2685.9258,2293.1070,1973.1309,1592.1758,1713.0731,1735.5968,1740.4310,1593.7543,1557.3024,1648.7861,1661.5692,1680.2733,1549.4291,1556.3568,1405.8629,1418.7227,1356.8136,1212.2635,1136.6038,1251.8468,1191.9535,1008.0903,1095.8147,1071.3759,930.8378,937.9049,819.0329,883.1885,945.3846,806.8581,660.4678,675.4571,749.4924,607.0605,612.2316,617.4097,638.3381,490.0294,461.7719,427.6167,401.3393,506.9202,437.3592
305,18314-1131,25,3,18.5240,-11.5320,0.0000,726,884,451,539,9836.8450,9659.5170,9613.7280,9596.2940,9688.2750,9916.6880,9874.9590,10227.5890,10339.5480,10804.0990,11222.0360,11298.5690,11053.3450,10701.3150,10378.8160,10225.8720,9903.4710,9351.4210,9154.3950,9017.5990,8921.3750,8335.0970,8133.3164,7800.1390,7557.8940,7230.9270,6997.3430,6731.8560,6261.2686,5865.6387,5737.8057,5392.5900,4848.4165,4791.9033,4493.4375,4427.1465,4332.6260,4072.3093,3697.7800,3871.0970,3650.1487,3727.6975,3473.6243,3320.2915,9451.0370,8063.3154,7087.1920,6434.2183,5438.6460,4898.8630,4287.9190,3654.9417,3358.5874,3360.7764,3114.9084,2698.3643,2714.2341,2601.1836,2501.6904,2549.6394,2636.9350,2467.5570,2540.1917,2444.5862,2398.1467,2316.1200,2246.4080,2191.4663,2211.4795,2222.9229,2168.0645,1970.7491,1935.5951,1928.7157,1700.7648,1676.7339,1593.7673,1562.4094,1543.3549,1515.7214,1404.5826,1498.5889,1545.9377,1297.2828,1282.0219,1373.6396,1239.2659,1205.6285,1149.8967,967.6647,1079.0107,1127.7275,805.5104
306,18316-0602,79,3,18.5270,-6.0360,0.0000,874,943,481,514,34736.3870,36548.8050,34748.8200,29966.5980,23261.8220,14702.7260,9419.1420,5299.7200,2163.8264,565.3829,701.0641,1647.6538,1707.2407,-151.7691,457.8867,-297.1386,-209.1590,1151.3110,-679.2621,-221.8108,71.1237,67.0773,-89.4440,697.3641,-470.5779,1644.9502,2098.7420,1870.2054,3142.9307,3095.1035,2332.8303,4043.1995,3967.3894,4425.4750,3627.2188,4819.9287,4230.4680,5487.4670,4625.1170,4392.9960,4975.7380,4799.8680,4692.2630,5989.5757,-5.4218,656.6978,1178.4724,2555.3535,3298.1470,4037.0354,4238.1514,5161.8750,4488.1230,5456.1646,5625.5005,5232.9507,4699.9766,4219.2460,2594.5916,2683.9573,3704.6145,3047.4834,3550.4355,3507.5327,3460.6577,3245.2373,2692.6821,3617.3047,3205.3113,3287.0706,3107.9539,3450.6858,2830.0960,3349.5022,3463.5256,3621.7300,3804.0452,3946.2463,4766.8320,4178.5396,4762.3486,4406.9116,4609.4390,5289.6494,5235.3230,5044.5430,5146.8020,5289.2197,5624.3257,6047.7580,6182.2017,6035.6846,5311.1720
307,18320-0352,42,3,18.5330,-3.8780,0.0000,824,866,792,857,13536.4630,14009.0400,13854.8200,13584.4440,12771.3545,12251.8360,11388.3520,10835.2500,9606.4180,9505.9070,8407.0710,8068.0990,7882.0320,6913.2085,6928.9870,7463.0645,7194.5083,6854.1084,6949.4497,6931.6685,7069.8440,6845.6934,6723.9880,6901.9497,6407.2266,6799.2510,6462.0215,6453.5070,6440.4140,6748.3920,6071.7940,5710.1500,5527.3906,6014.2803,5194.0030,4734.5450,4990.6000,4431.7813,5129.6910,4512.7896,4411.1206,4078.6003,4163.4650,3890.5830,7548.7710,6317.9470,6993.7180,6368.5283,5714.3800,5431.8267,5361.8584,4732.3984,4098.4146,4079.0925,3821.3237,3477.9917,3723.3180,3315.8690,2943.6260,3013.2651,3011.0862,2648.1340,2774.4514,2463.5490,2204.6594,2285.2068,2422.3513,2012.1925,2040.8427,1765.2759,1751.1681,1509.2843,1848.3904,1667.7060,1499.2738,1213.1395,1806.1199,1572.0063,1472.4507,1229.2002,1735.1080,1571.3928,1343.4825,1441.2344,1698.0027,1300.4352,1136.7972,1395.1389,1303.3856,1353.8298,1344.6616,1434.8818,1153.6017
308,18325-1138,25,3,18.5430,-11.6420,0.0000,1956,2116,1102,1187,10173.8350,10020.7480,9401.5480,9563.9520,9634.1030,9771.8090,9804.0470,10346.6120,11258.7470,11568.3620,11051.1240,11681.9850,11576.8910,10508.5790,10396.2860,10449.7290,10036.9850,9707.8670,9425.7190,9051.2540,8860.1100,8012.1587,8212.5790,8124.1997,7525.6313,7038.5310,6875.4976,6667.0510,6005.5840,5656.4520,5798.5280,5247.1280,4975.8020,4554.9556,4349.6660,4942.0137,4524.1846,3748.6338,3751.6530,3968.7646,3530.5140,3738.8755,3485.4119,3303.8154,9065.5370,8439.9220,6975.7837,6455.9927,5126.9800,4884.5137,4221.3450,3678.4922,3103.4622,3043.1394,3113.3774,2905.1052,2333.2793,2541.5234,2524.0283,1991.9543,2273.6616,2460.1145,2441.3445,2441.6770,2305.6940,2159.4858,2305.0854,2537.2253,2137.4722,2225.9915,2138.5986,1672.9595,2232.2150,1996.8243,1434.4998,1561.3087,1650.0233,1549.6228,1126.6841,1332.7623,1115.1344,1403.3625,1345.5916,1195.4701,1524.8112,1585.8590,1179.2112,1216.8365,1008.1593,1705.6035,1082.0286,1064.0054,858.3253
309,18333+0533,42,3,18.5550,5.5560,0.0000,452,497,167,263,8902.2300,8824.3750,9203.5420,9454.9840,9673.2110,9898.7320,9869.8090,9741.1980,9468.2350,9185.9410,8596.2300,8062.6196,7682.7397,7404.6580,7082.9670,6962.7810,6903.8850,6839.8060,6732.1167,6704.4110,6833.5474,6710.3070,6688.8613,6546.9430,6642.8784,6538.3667,6438.0170,6343.9077,6291.3490,5978.1035,5771.8430,5596.7476,5329.2200,5064.8164,4838.8457,4679.3535,4512.5967,4312.6090,4157.2870,4125.5674,3869.5095,3865.8416,3738.5828,3773.3535,6618.7505,6345.5474,6482.7090,6155.7046,5655.3390,5092.7393,4661.0806,4414.3667,4065.9314,4024.9895,3803.3820,3657.6472,3507.8064,3561.5828,3560.3545,3625.6404,3696.1575,3657.6572,3628.5393,3749.0170,3676.3423,3543.4583,3606.9033,3465.7676,3450.3320,3399.6090,3258.5503,3235.9190,3241.3535,3082.7075,2944.8550,2962.8164,2749.1858,2655.0151,2634.6057,2515.5447,2583.4539,2472.7368,2332.9548,2420.6472,2360.8700,2186.8599,2134.3833,2179.5518,2112.5627,2065.3213,2037.8264,1992.6882,1889.3988
310,18349+1023,26,4,18.5830,10.3840,0.0000,167,238,182,97,9135.7590,8807.0240,8855.9120,8965.1610,9199.9080,9636.1470,9902.3350,10179.4130,10794.2880,11257.2020,11335.3310,11701.7930,11818.5760,11318.9650,10967.7510,10729.9500,10322.0840,9962.4880,9572.7540,9251.7990,9012.8900,8497.7520,8174.4355,7923.5110,7554.3853,7214.2246,6917.5050,6609.9430,6157.6353,5957.4600,5582.3820,5264.0120,4899.8145,4727.4300,4471.8213,4288.6016,4193.4517,4017.4902,3814.9988,3698.1650,3641.6555,3568.2664,3289.8137,3297.2646,9582.7950,8354.4100,7355.1110,6341.2354,5315.2030,4581.0127,4038.5476,3620.2593,3294.7913,3069.3848,2930.7740,2782.4592,2583.4300,2484.4753,2426.4910,2360.0193,2348.9985,2295.7180,2317.1926,2341.0450,2339.5322,2300.5928,2266.4485,2292.5903,2196.8680,2142.1333,2165.7834,2050.6838,1993.4626,1918.1244,1869.3032,1789.0974,1673.8870,1691.3510,1606.2601,1509.0879,1568.7167,1466.6835,1359.8075,1400.0850,1370.3807,1270.6953,1212.0092,1216.0359,1200.7476,1119.0984,1102.5763,1067.9464,927.1493
311,18359+0847,15,4,18.5990,8.7890,0.0000,103,131,93,113,16789.6640,16206.2810,15634.8100,14643.9900,14040.3070,13468.9060,12294.7820,11716.6280,11102.8380,10708.0910,10014.5330,9718.2940,9703.9140,9310.9240,8877.1960,8402.7320,8147.3060,8109.2188,7925.1240,7584.8364,7478.8643,7301.5920,7105.6504,6901.2290,6545.7056,6551.8364,6160.6733,6034.3860,5794.3486,5742.7817,5497.6640,5330.6553,5111.0190,4983.0740,4737.9814,4623.6310,4679.0730,4505.3086,4470.7750,4354.7485,4267.5913,4226.2810,4038.9585,4004.4497,7452.8916,6966.2230,6452.4253,5984.5044,5316.2646,4951.9727,4560.5396,4335.5225,3918.6665,3545.9766,3287.0630,3040.0522,2776.0796,2625.8801,2485.8826,2352.6910,2229.6992,2081.2527,1946.4009,1940.5986,1838.0286,1718.4906,1639.7112,1589.8053,1565.3766,1433.9907,1409.5791,1312.1671,1320.0314,1319.4137,1193.1605,1235.0037,1163.0964,1159.1105,1048.1649,1010.2340,1007.9644,942.8792,855.7275,892.5258,868.2059,750.5082,739.7814,740.9448,691.1766,615.9450,640.8923,625.0951,573.6467
312,18367-0452,42,0,18.6120,-4.8720,0.0000,1334,1360,1167,1099,12445.6120,12485.5340,12592.3880,12303.6170,11898.5000,11378.4880,10938.4920,10773.4290,10246.1890,9528.4140,8999.7460,8545.2720,8250.8160,7853.0938,7906.3013,7579.8735,7471.6420,7702.3345,7586.8477,7068.4500,7136.2554,7490.6200,7177.3413,6944.0703,6883.9014,7233.9287,6798.4917,6505.6090,6496.3735,6479.8720,6397.9190,6155.9688,5991.1150,5808.8125,5321.0522,4948.2090,4809.5570,4449.8140,4447.9004,4505.6294,4332.0845,4347.6387,3811.9114,3862.3830,7351.6484,6995.5034,6823.9824,6696.0005,6042.8276,5725.5796,4826.4277,4740.3140,4191.5825,4164.9840,3507.0437,3653.4324,3555.4043,3476.2388,3199.2085,2957.0461,2678.4820,2680.6133,2406.3406,2440.4043,2273.7053,2205.8870,2156.9492,2032.3455,2010.9901,1759.7860,1710.7441,1876.9554,1600.9521,1700.2081,1713.6233,1300.8270,1549.8427,1513.7426,1438.3507,1473.4889,1389.3342,1504.4397,1360.6135,1452.4137,1286.7384,1183.5947,1465.8997,1092.1757,1144.6293,1227.6154,1134.5847,1256.8186,1178.3090
313,18373-0021,23,3,18.6230,-0.3590,0.0000,608,653,372,460,9297.5530,9930.2120,10339.0880,10074.2705,10233.1230,10539.3060,10371.6210,10568.2240,10702.0400,10294.6150,10161.2630,9994.8110,9453.8320,8963.1110,8684.7990,8343.6940,8551.8550,8457.4260,8151.7563,8198.9450,7925.2700,7764.6543,7712.5283,7764.3237,7495.2560,6994.3896,6911.4680,6821.7030,6345.9830,5941.0690,6131.0920,5627.9890,5287.0425,5029.4624,4768.4610,4645.6377,4497.6978,4223.0130,4197.2680,3928.3044,3830.6310,3727.2537,3658.1384,3597.0215,7933.2330,7450.4497,6946.0786,6633.6470,5758.3486,5058.9870,4469.3213,4234.8580,3905.6807,3614.2476,3350.2756,3248.5066,2956.0894,2983.4514,2863.5513,2838.4712,2815.7136,2731.3315,2819.4111,2968.0460,2639.3984,2681.8992,2563.4211,2489.5060,2455.5845,2379.4385,2275.9114,2252.3418,2242.4985,2136.7578,2042.4572,2007.5555,1900.7356,1785.9410,1792.2067,1764.2333,1617.5200,1709.4813,1583.3566,1459.5313,1481.8844,1422.0364,1412.4465,1377.7495,1307.6676,1178.2208,1210.9368,1128.3339,984.0804
314,18378-3731,15,4,18.6310,-37.5330,0.0000,896,867,496,495,18131.6970,16928.8730,15994.6900,14272.3670,13212.7430,12768.0560,11696.4390,11683.5710,10518.3720,9990.0070,9708.4040,9472.5590,9087.4310,8505.2600,8784.8180,8320.0370,8074.1606,8204.4130,7966.4717,7841.9565,8203.0310,7451.5900,6954.8790,6923.8580,6552.5063,6433.8980,6195.8690,5993.6540,6263.1016,5790.2065,5657.6220,5451.3930,4984.4443,5156.3330,5248.6080,4962.7427,4732.5960,4689.5180,4650.4146,4643.1470,4317.4460,4568.8890,4585.4860,3995.0742,7350.1490,7097.4600,6637.7910,5786.0566,5700.5366,4924.4250,4572.2183,4612.0740,3965.3198,3652.9130,3209.1538,2980.3318,2520.6492,2413.2260,2381.4285,2228.2295,2128.7646,1903.9181,1899.9799,1902.0116,1703.0352,1671.2328,1776.7517,1384.7268,1585.7727,1394.7544,1402.7526,1189.8413,1231.6715,1380.9707,1303.3896,1259.6414,1112.4036,1132.3400,1160.2366,985.1353,1062.7854,1078.7400,752.3846,1037.0117,806.1840,708.6975,814.2082,595.3206,776.4573,690.9107,430.2287,611.3646,525.8172
